Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 2774 0.333809 0.240368 0.206514 0.219309 1 
1 2775 0.333966 0.24042 0.206443 0.219171 1 
1 2776 0.334104 0.240457 0.206389 0.21905 1 
1 2777 0.334224 0.240483 0.206347 0.218946 1 
1 2778 0.334332 0.240501 0.20631 0.218857 1 
1 2779 0.334432 0.240518 0.206271 0.21878 1 
1 2780 0.334528 0.240535 0.206226 0.218711 1 
1 2781 0.334628 0.240558 0.206167 0.218646 1 
1 2782 0.334737 0.240589 0.206092 0.218581 1 
1 2783 0.334859 0.240631 0.205997 0.218514 1 
1 2784 0.334997 0.240683 0.20588 0.218439 1 
1 2785 0.335155 0.240748 0.205742 0.218356 1 
1 2786 0.335332 0.240823 0.205583 0.218262 1 
1 2787 0.335527 0.240907 0.205408 0.218157 1 
1 2788 0.335738 0.240999 0.205221 0.218042 1 
1 2789 0.33596 0.241093 0.205027 0.217919 1 
1 2790 0.336187 0.241187 0.204835 0.217791 1 
1 2791 0.336412 0.241276 0.204651 0.217661 1 
1 2792 0.336628 0.241356 0.204483 0.217534 1 
1 2793 0.336826 0.241422 0.204338 0.217414 1 
1 2794 0.336998 0.24147 0.204224 0.217307 1 
1 2795 0.337138 0.241498 0.204147 0.217217 1 
1 2796 0.337239 0.241501 0.204111 0.217149 1 
1 2797 0.337297 0.241479 0.204119 0.217105 1 
1 2798 0.337308 0.241429 0.204174 0.217089 1 
1 2799 0.337271 0.241353 0.204274 0.217102 1 
1 2800 0.337187 0.24125 0.204419 0.217143 1 
1 2801 0.337059 0.241124 0.204605 0.217212 1 
1 2802 0.336891 0.240975 0.204827 0.217306 1 
1 2803 0.33669 0.240809 0.205079 0.217422 1 
1 2804 0.336463 0.240628 0.205353 0.217556 1 
1 2805 0.336218 0.240437 0.205643 0.217702 1 
1 2806 0.335965 0.240241 0.20594 0.217854 1 
1 2807 0.335713 0.240043 0.206236 0.218008 1 
1 2808 0.335469 0.239848 0.206524 0.218158 1 
1 2809 0.335243 0.239659 0.206798 0.218299 1 
1 2810 0.335041 0.239479 0.207052 0.218428 1 
1 2811 0.334867 0.239311 0.207282 0.21854 1 
1 2812 0.334724 0.239156 0.207485 0.218635 1 
1 2813 0.334615 0.239014 0.20766 0.218711 1 
1 2814 0.334538 0.238887 0.207806 0.21877 1 
1 2815 0.33449 0.238773 0.207924 0.218812 1 
1 2816 0.334468 0.238673 0.208017 0.218841 1 
1 2817 0.334466 0.238585 0.208089 0.218861 1 
1 2818 0.334476 0.238507 0.208143 0.218875 1 
1 2819 0.334491 0.238438 0.208183 0.218887 1 
1 2820 0.334505 0.238377 0.208215 0.218903 1 
1 2821 0.334508 0.238324 0.208242 0.218927 1 
1 2822 0.334495 0.238277 0.208268 0.218961 1 
1 2823 0.33446 0.238236 0.208296 0.219008 1 
1 2824 0.334398 0.238201 0.20833 0.219071 1 
1 2825 0.334308 0.238174 0.20837 0.219148 1 
1 2826 0.334189 0.238155 0.208416 0.21924 1 
1 2827 0.334042 0.238145 0.208469 0.219344 1 
1 2828 0.333872 0.238146 0.208526 0.219456 1 
1 2829 0.333683 0.238161 0.208585 0.219571 1 
1 2830 0.333482 0.23819 0.208642 0.219686 1 
1 2831 0.333279 0.238234 0.208693 0.219794 1 
1 2832 0.333081 0.238296 0.208735 0.219889 1 
1 2833 0.332899 0.238375 0.208761 0.219965 1 
1 2834 0.332743 0.238472 0.208767 0.220018 1 
1 2835 0.332622 0.238586 0.20875 0.220043 1 
1 2836 0.332543 0.238716 0.208705 0.220037 1 
1 2837 0.332514 0.23886 0.208628 0.219997 1 
1 2838 0.33254 0.239016 0.208519 0.219924 1 
1 2839 0.332625 0.239182 0.208374 0.219819 1 
1 2840 0.332768 0.239354 0.208195 0.219683 1 
1 2841 0.332969 0.239529 0.207981 0.219521 1 
1 2842 0.333225 0.239703 0.207734 0.219338 1 
1 2843 0.333529 0.239873 0.207458 0.219139 1 
1 2844 0.333875 0.240037 0.207156 0.218932 1 
1 2845 0.334254 0.24019 0.206832 0.218724 1 
1 2846 0.334654 0.240332 0.206493 0.218521 1 
1 2847 0.335065 0.240461 0.206144 0.218331 1 
1 2848 0.335474 0.240576 0.205792 0.218158 1 
1 2849 0.33587 0.240677 0.205443 0.218009 1 
1 2850 0.336241 0.240767 0.205105 0.217887 1 
1 2851 0.336575 0.240845 0.204784 0.217796 1 
1 2852 0.336862 0.240915 0.204487 0.217735 1 
1 2853 0.337095 0.24098 0.20422 0.217705 1 
1 2854 0.337264 0.241042 0.203989 0.217705 1 
1 2855 0.337364 0.241106 0.203799 0.217731 1 
1 2856 0.337391 0.241174 0.203654 0.217781 1 
1 2857 0.337342 0.24125 0.203558 0.217849 1 
1 2858 0.337218 0.241335 0.203515 0.217932 1 
1 2859 0.337019 0.241432 0.203526 0.218023 1 
1 2860 0.336749 0.241541 0.203592 0.218119 1 
1 2861 0.336411 0.241662 0.203713 0.218214 1 
1 2862 0.336013 0.241793 0.203889 0.218304 1 
1 2863 0.335562 0.241931 0.204119 0.218388 1 
1 2864 0.335067 0.242072 0.204399 0.218463 1 
1 2865 0.334537 0.242211 0.204726 0.218527 1 
1 2866 0.333983 0.242342 0.205095 0.21858 1 
1 2867 0.333416 0.242459 0.205502 0.218623 1 
1 2868 0.332848 0.242555 0.20594 0.218658 1 
1 2869 0.332291 0.242622 0.206401 0.218686 1 
1 2870 0.331758 0.242653 0.206879 0.21871 1 
1 2871 0.331259 0.242643 0.207365 0.218733 1 
1 2872 0.330807 0.242587 0.20785 0.218756 1 
1 2873 0.330411 0.24248 0.208326 0.218782 1 
1 2874 0.330082 0.242321 0.208784 0.218813 1 
1 2875 0.329828 0.242109 0.209214 0.21885 1 
1 2876 0.329655 0.241844 0.209609 0.218892 1 
1 2877 0.329568 0.241532 0.20996 0.21894 1 
1 2878 0.32957 0.241177 0.21026 0.218993 1 
1 2879 0.329662 0.240786 0.210503 0.219049 1 
1 2880 0.329842 0.240368 0.210684 0.219105 1 
1 2881 0.330106 0.239933 0.210801 0.21916 1 
1 2882 0.330448 0.239492 0.21085 0.21921 1 
1 2883 0.330857 0.239057 0.210832 0.219254 1 
1 2884 0.331325 0.238639 0.210748 0.219288 1 
1 2885 0.331837 0.23825 0.210603 0.219311 1 
1 2886 0.332379 0.2379 0.2104 0.219321 1 
1 2887 0.332935 0.237599 0.210146 0.21932 1 
1 2888 0.33349 0.237355 0.209849 0.219306 1 
1 2889 0.334027 0.237173 0.209518 0.219282 1 
1 2890 0.334531 0.237057 0.209163 0.219249 1 
1 2891 0.334985 0.237011 0.208793 0.219211 1 
1 2892 0.335376 0.237033 0.20842 0.219171 1 
1 2893 0.335694 0.237121 0.208052 0.219133 1 
1 2894 0.335928 0.237271 0.2077 0.219101 1 
1 2895 0.336073 0.237477 0.207372 0.219078 1 
1 2896 0.336125 0.237731 0.207074 0.21907 1 
1 2897 0.336084 0.238024 0.206813 0.219078 1 
1 2898 0.335952 0.238349 0.206593 0.219106 1 
1 2899 0.335737 0.238694 0.206415 0.219154 1 
1 2900 0.335445 0.239051 0.206281 0.219223 1 
1 2901 0.335089 0.23941 0.206189 0.219312 1 
1 2902 0.334683 0.239763 0.206135 0.219419 1 
1 2903 0.334239 0.240103 0.206117 0.219541 1 
1 2904 0.333774 0.240424 0.206128 0.219674 1 
1 2905 0.333304 0.240722 0.206162 0.219812 1 
1 2906 0.332843 0.240994 0.206212 0.219951 1 
1 2907 0.332407 0.241238 0.206271 0.220084 1 
1 2908 0.332008 0.241454 0.206333 0.220204 1 
1 2909 0.331658 0.241644 0.206391 0.220307 1 
1 2910 0.331364 0.241811 0.206439 0.220386 1 
1 2911 0.331133 0.241958 0.206473 0.220436 1 
1 2912 0.330969 0.24209 0.206489 0.220453 1 
1 2913 0.330872 0.24221 0.206484 0.220433 1 
1 2914 0.330841 0.242324 0.206459 0.220376 1 
1 2915 0.330871 0.242436 0.206413 0.22028 1 
1 2916 0.330956 0.242549 0.206349 0.220146 1 
1 2917 0.331088 0.242668 0.206269 0.219975 1 
1 2918 0.331258 0.242794 0.206177 0.219771 1 
1 2919 0.331455 0.242928 0.206078 0.219539 1 
1 2920 0.331668 0.243072 0.205977 0.219283 1 
1 2921 0.331888 0.243222 0.20588 0.219009 1 
1 2922 0.332103 0.243379 0.205793 0.218725 1 
1 2923 0.332304 0.243538 0.205722 0.218437 1 
1 2924 0.332482 0.243695 0.20567 0.218152 1 
1 2925 0.33263 0.243846 0.205645 0.217879 1 
1 2926 0.332742 0.243987 0.205649 0.217623 1 
1 2927 0.332813 0.244111 0.205685 0.217391 1 
1 2928 0.332839 0.244215 0.205758 0.217189 1 
1 2929 0.332819 0.244292 0.205867 0.217022 1 
1 2930 0.332753 0.244339 0.206013 0.216895 1 
1 2931 0.332641 0.244352 0.206197 0.21681 1 
1 2932 0.332485 0.244329 0.206416 0.21677 1 
1 2933 0.332289 0.244267 0.206668 0.216775 1 
1 2934 0.332056 0.244168 0.206951 0.216825 1 
1 2935 0.331791 0.244029 0.20726 0.216919 1 
1 2936 0.3315 0.243855 0.207591 0.217054 1 
1 2937 0.33119 0.243645 0.207938 0.217227 1 
1 2938 0.330866 0.243405 0.208296 0.217433 1 
1 2939 0.330537 0.243138 0.208659 0.217666 1 
1 2940 0.330211 0.242848 0.209021 0.21792 1 
1 2941 0.329896 0.242541 0.209375 0.218189 1 
1 2942 0.3296 0.24222 0.209716 0.218465 1 
1 2943 0.329332 0.24189 0.210036 0.218741 1 
1 2944 0.329102 0.241557 0.210332 0.21901 1 
1 2945 0.328916 0.241223 0.210596 0.219264 1 
1 2946 0.328783 0.240894 0.210826 0.219497 1 
1 2947 0.32871 0.240571 0.211016 0.219703 1 
1 2948 0.328702 0.240257 0.211165 0.219876 1 
1 2949 0.328763 0.239955 0.21127 0.220012 1 
1 2950 0.328897 0.239665 0.211331 0.220107 1 
1 2951 0.329103 0.23939 0.211347 0.22016 1 
1 2952 0.32938 0.23913 0.21132 0.220169 1 
1 2953 0.329726 0.238886 0.211253 0.220135 1 
1 2954 0.330133 0.238659 0.211147 0.22006 1 
1 2955 0.330594 0.23845 0.211009 0.219947 1 
1 2956 0.331099 0.238259 0.210842 0.2198 1 
1 2957 0.331636 0.238089 0.210652 0.219623 1 
1 2958 0.332192 0.237941 0.210444 0.219423 1 
1 2959 0.332753 0.237817 0.210224 0.219207 1 
1 2960 0.333303 0.237719 0.209998 0.21898 1 
1 2961 0.33383 0.23765 0.209771 0.21875 1 
1 2962 0.334318 0.237612 0.209547 0.218523 1 
1 2963 0.334755 0.237607 0.209331 0.218307 1 
1 2964 0.33513 0.237639 0.209126 0.218105 1 
1 2965 0.335435 0.237708 0.208932 0.217925 1 
1 2966 0.335663 0.237817 0.208752 0.217768 1 
1 2967 0.335812 0.237965 0.208585 0.217639 1 
1 2968 0.33588 0.238153 0.208429 0.217538 1 
1 2969 0.335871 0.23838 0.208282 0.217467 1 
1 2970 0.335791 0.238643 0.208142 0.217424 1 
1 2971 0.335647 0.238941 0.208004 0.217408 1 
1 2972 0.33545 0.239269 0.207864 0.217417 1 
1 2973 0.335212 0.239623 0.207719 0.217446 1 
1 2974 0.334946 0.239997 0.207564 0.217493 1 
1 2975 0.334667 0.240386 0.207395 0.217552 1 
1 2976 0.334388 0.240784 0.207209 0.217619 1 
1 2977 0.334123 0.241183 0.207004 0.21769 1 
1 2978 0.333884 0.241578 0.206778 0.217761 1 
1 2979 0.33368 0.241961 0.206531 0.217828 1 
1 2980 0.33352 0.242327 0.206264 0.217888 1 
1 2981 0.33341 0.24267 0.20598 0.21794 1 
1 2982 0.333352 0.242984 0.205682 0.217981 1 
1 2983 0.333347 0.243266 0.205374 0.218012 1 
1 2984 0.333392 0.243511 0.205064 0.218033 1 
1 2985 0.333483 0.243717 0.204757 0.218044 1 
1 2986 0.333611 0.24388 0.204461 0.218047 1 
1 2987 0.333769 0.244 0.204185 0.218046 1 
1 2988 0.333946 0.244077 0.203935 0.218042 1 
1 2989 0.334132 0.244109 0.203721 0.218038 1 
1 2990 0.334315 0.244098 0.20355 0.218037 1 
1 2991 0.334484 0.244045 0.203429 0.218042 1 
1 2992 0.33463 0.243953 0.203363 0.218054 1 
1 2993 0.334743 0.243823 0.203357 0.218077 1 
1 2994 0.334816 0.24366 0.203414 0.21811 1 
1 2995 0.334842 0.243465 0.203537 0.218155 1 
1 2996 0.334819 0.243244 0.203725 0.218211 1 
1 2997 0.334745 0.243001 0.203976 0.218278 1 
1 2998 0.334618 0.242741 0.204287 0.218355 1 
1 2999 0.334442 0.242468 0.204653 0.218438 1 
1 3000 0.334219 0.242187 0.205068 0.218526 1 
1 3001 0.333954 0.241905 0.205524 0.218616 1 
1 3002 0.333654 0.241627 0.206013 0.218706 1 
1 3003 0.333325 0.241357 0.206526 0.218792 1 
1 3004 0.332974 0.241101 0.207053 0.218871 1 
1 3005 0.332609 0.240864 0.207584 0.218943 1 
1 3006 0.332237 0.24065 0.208109 0.219004 1 
1 3007 0.331864 0.240461 0.20862 0.219054 1 
1 3008 0.331498 0.240302 0.209108 0.219093 1 
1 3009 0.331143 0.240173 0.209566 0.219119 1 
1 3010 0.330805 0.240075 0.209987 0.219134 1 
1 3011 0.330488 0.240008 0.210366 0.219139 1 
1 3012 0.330195 0.23997 0.2107 0.219136 1 
1 3013 0.329929 0.239959 0.210986 0.219127 1 
1 3014 0.329693 0.239971 0.211223 0.219114 1 
1 3015 0.329487 0.240002 0.211411 0.2191 1 
1 3016 0.329314 0.240048 0.211552 0.219087 1 
1 3017 0.329173 0.240103 0.211647 0.219077 1 
1 3018 0.329066 0.240162 0.211701 0.219072 1 
1 3019 0.328993 0.240219 0.211715 0.219073 1 
1 3020 0.328954 0.240271 0.211694 0.219082 1 
1 3021 0.328949 0.240312 0.211641 0.219097 1 
1 3022 0.328979 0.240341 0.211561 0.21912 1 
1 3023 0.329042 0.240355 0.211456 0.219147 1 
1 3024 0.329138 0.240353 0.211331 0.219178 1 
1 3025 0.329265 0.240337 0.211186 0.219211 1 
1 3026 0.329423 0.240308 0.211025 0.219244 1 
1 3027 0.329608 0.24027 0.210849 0.219273 1 
1 3028 0.329819 0.240228 0.210659 0.219295 1 
1 3029 0.33005 0.240186 0.210454 0.21931 1 
1 3030 0.330299 0.240153 0.210235 0.219314 1 
1 3031 0.33056 0.240133 0.210002 0.219305 1 
1 3032 0.330829 0.240136 0.209753 0.219282 1 
1 3033 0.331099 0.240166 0.209489 0.219246 1 
1 3034 0.331366 0.24023 0.209209 0.219195 1 
1 3035 0.331623 0.240334 0.208913 0.219131 1 
1 3036 0.331864 0.24048 0.208602 0.219054 1 
1 3037 0.332086 0.240671 0.208276 0.218967 1 
1 3038 0.332284 0.240907 0.207937 0.218873 1 
1 3039 0.332454 0.241186 0.207587 0.218773 1 
1 3040 0.332594 0.241505 0.207229 0.218672 1 
1 3041 0.332703 0.241857 0.206868 0.218572 1 
1 3042 0.33278 0.242237 0.206507 0.218476 1 
1 3043 0.332828 0.242633 0.206151 0.218388 1 
1 3044 0.332847 0.243037 0.205807 0.21831 1 
1 3045 0.332841 0.243436 0.205479 0.218244 1 
1 3046 0.332815 0.243819 0.205173 0.218193 1 
1 3047 0.332772 0.244173 0.204897 0.218158 1 
1 3048 0.332718 0.244488 0.204654 0.21814 1 
1 3049 0.332657 0.244753 0.204451 0.218138 1 
1 3050 0.332594 0.244959 0.204293 0.218154 1 
1 3051 0.332533 0.245096 0.204184 0.218187 1 
1 3052 0.332478 0.245161 0.204126 0.218235 1 
1 3053 0.33243 0.24515 0.204122 0.218298 1 
1 3054 0.33239 0.245061 0.204174 0.218375 1 
1 3055 0.332361 0.244896 0.20428 0.218463 1 
1 3056 0.33234 0.244659 0.20444 0.218562 1 
1 3057 0.332325 0.244355 0.20465 0.21867 1 
1 3058 0.332316 0.243993 0.204906 0.218785 1 
1 3059 0.332308 0.243582 0.205204 0.218906 1 
1 3060 0.332299 0.243134 0.205536 0.219031 1 
1 3061 0.332286 0.24266 0.205895 0.219158 1 
1 3062 0.332267 0.242173 0.206274 0.219287 1 
1 3063 0.332238 0.241684 0.206663 0.219414 1 
1 3064 0.332201 0.241207 0.207053 0.219539 1 
1 3065 0.332154 0.240751 0.207435 0.21966 1 
1 3066 0.332099 0.240326 0.2078 0.219775 1 
1 3067 0.332039 0.239942 0.208138 0.219881 1 
1 3068 0.331976 0.239604 0.208442 0.219977 1 
1 3069 0.331917 0.239317 0.208704 0.220062 1 
1 3070 0.331865 0.239084 0.208918 0.220132 1 
1 3071 0.331827 0.238906 0.209079 0.220187 1 
1 3072 0.331807 0.238783 0.209184 0.220226 1 
1 3073 0.331812 0.238711 0.209231 0.220246 1 
1 3074 0.331844 0.238688 0.20922 0.220248 1 
1 3075 0.331907 0.23871 0.209152 0.220232 1 
1 3076 0.332003 0.238769 0.20903 0.220198 1 
1 3077 0.33213 0.238862 0.208861 0.220147 1 
1 3078 0.332287 0.238982 0.208649 0.220082 1 
1 3079 0.33247 0.239123 0.208403 0.220004 1 
1 3080 0.332673 0.239279 0.20813 0.219917 1 
1 3081 0.332889 0.239445 0.207841 0.219825 1 
1 3082 0.333108 0.239617 0.207544 0.219731 1 
1 3083 0.333322 0.23979 0.20725 0.219638 1 
1 3084 0.333521 0.239961 0.206967 0.219552 1 
1 3085 0.333695 0.240127 0.206704 0.219474 1 
1 3086 0.333835 0.240286 0.206469 0.21941 1 
1 3087 0.333935 0.240435 0.206269 0.219361 1 
1 3088 0.333989 0.240574 0.206108 0.219329 1 
1 3089 0.333994 0.240701 0.20599 0.219315 1 
1 3090 0.333948 0.240816 0.205916 0.21932 1 
1 3091 0.333854 0.240919 0.205885 0.219342 1 
1 3092 0.333716 0.241008 0.205896 0.219381 1 
1 3093 0.333541 0.241083 0.205943 0.219432 1 
1 3094 0.333339 0.241145 0.206023 0.219494 1 
1 3095 0.333119 0.241194 0.206126 0.21956 1 
1 3096 0.332896 0.24123 0.206246 0.219628 1 
1 3097 0.332681 0.241253 0.206373 0.219693 1 
1 3098 0.332489 0.241266 0.206497 0.219748 1 
1 3099 0.332331 0.241269 0.206609 0.219791 1 
1 3100 0.332219 0.241264 0.206701 0.219817 1 
1 3101 0.332163 0.241253 0.206762 0.219823 1 
1 3102 0.332169 0.241238 0.206788 0.219805 1 
1 3103 0.332242 0.241223 0.206771 0.219764 1 
1 3104 0.332384 0.241211 0.206707 0.219697 1 
1 3105 0.332593 0.241204 0.206596 0.219607 1 
1 3106 0.332863 0.241206 0.206437 0.219495 1 
1 3107 0.333186 0.241219 0.206232 0.219363 1 
1 3108 0.333552 0.241245 0.205987 0.219216 1 
1 3109 0.333948 0.241287 0.205706 0.219058 1 
1 3110 0.334359 0.241347 0.2054 0.218894 1 
1 3111 0.334769 0.241423 0.205078 0.21873 1 
1 3112 0.335161 0.241517 0.20475 0.218571 1 
1 3113 0.33552 0.241627 0.20443 0.218423 1 
1 3114 0.335831 0.241751 0.204127 0.218291 1 
1 3115 0.336079 0.241885 0.203856 0.218179 1 
1 3116 0.336254 0.242028 0.203627 0.218092 1 
1 3117 0.336347 0.242173 0.203449 0.218031 1 
1 3118 0.336351 0.242318 0.203333 0.217998 1 
1 3119 0.336265 0.242456 0.203284 0.217995 1 
1 3120 0.33609 0.242583 0.203307 0.21802 1 
1 3121 0.335829 0.242693 0.203404 0.218073 1 
1 3122 0.33549 0.242783 0.203576 0.21815 1 
1 3123 0.335084 0.242848 0.203818 0.218249 1 
1 3124 0.334624 0.242884 0.204127 0.218365 1 
1 3125 0.334123 0.24289 0.204494 0.218494 1 
1 3126 0.333599 0.242861 0.20491 0.21863 1 
1 3127 0.333069 0.242798 0.205364 0.218769 1 
1 3128 0.332549 0.242701 0.205843 0.218906 1 
1 3129 0.332058 0.242569 0.206336 0.219037 1 
1 3130 0.33161 0.242404 0.206829 0.219157 1 
1 3131 0.33122 0.242209 0.207309 0.219262 1 
1 3132 0.330901 0.241986 0.207763 0.21935 1 
1 3133 0.33066 0.241739 0.208182 0.219419 1 
1 3134 0.330507 0.241471 0.208556 0.219467 1 
1 3135 0.330443 0.241186 0.208877 0.219494 1 
1 3136 0.330469 0.240889 0.20914 0.219501 1 
1 3137 0.330584 0.240585 0.209342 0.219488 1 
1 3138 0.330782 0.240279 0.209482 0.219458 1 
1 3139 0.331054 0.239974 0.20956 0.219412 1 
1 3140 0.33139 0.239676 0.209581 0.219353 1 
1 3141 0.331778 0.239389 0.20955 0.219283 1 
1 3142 0.332204 0.239118 0.209472 0.219207 1 
1 3143 0.332653 0.238866 0.209356 0.219125 1 
1 3144 0.333109 0.238638 0.20921 0.219042 1 
1 3145 0.333559 0.238438 0.209044 0.218959 1 
1 3146 0.333989 0.238268 0.208865 0.218878 1 
1 3147 0.334384 0.238132 0.208683 0.218802 1 
1 3148 0.334734 0.238031 0.208504 0.218731 1 
1 3149 0.335029 0.237968 0.208336 0.218666 1 
1 3150 0.335264 0.237944 0.208185 0.218607 1 
1 3151 0.335433 0.237959 0.208053 0.218555 1 
1 3152 0.335536 0.238012 0.207944 0.218508 1 
1 3153 0.335572 0.238104 0.207858 0.218467 1 
1 3154 0.335546 0.23823 0.207794 0.218429 1 
1 3155 0.335464 0.23839 0.207751 0.218395 1 
1 3156 0.335333 0.238579 0.207726 0.218362 1 
1 3157 0.335163 0.238794 0.207713 0.21833 1 
1 3158 0.334965 0.239028 0.207709 0.218298 1 
1 3159 0.334751 0.239278 0.207707 0.218264 1 
1 3160 0.334532 0.239537 0.207702 0.218228 1 
1 3161 0.334321 0.2398 0.207689 0.21819 1 
1 3162 0.334128 0.24006 0.207663 0.218149 1 
1 3163 0.333963 0.240313 0.207618 0.218105 1 
1 3164 0.333836 0.240553 0.207551 0.21806 1 
1 3165 0.333752 0.240775 0.20746 0.218013 1 
1 3166 0.333716 0.240977 0.207341 0.217966 1 
1 3167 0.333731 0.241153 0.207196 0.21792 1 
1 3168 0.333798 0.241304 0.207023 0.217875 1 
1 3169 0.333915 0.241427 0.206824 0.217834 1 
1 3170 0.334077 0.241523 0.206603 0.217797 1 
1 3171 0.33428 0.241593 0.206361 0.217766 1 
1 3172 0.334517 0.241638 0.206103 0.217742 1 
1 3173 0.334779 0.241662 0.205834 0.217725 1 
1 3174 0.335056 0.241668 0.205558 0.217718 1 
1 3175 0.33534 0.241658 0.205282 0.21772 1 
1 3176 0.335619 0.241639 0.205011 0.217731 1 
1 3177 0.335885 0.241613 0.20475 0.217752 1 
1 3178 0.336128 0.241586 0.204504 0.217783 1 
1 3179 0.336339 0.24156 0.204279 0.217822 1 
1 3180 0.336511 0.241539 0.204079 0.21787 1 
1 3181 0.336638 0.241526 0.203909 0.217926 1 
1 3182 0.336714 0.241524 0.203773 0.217989 1 
1 3183 0.336737 0.241533 0.203672 0.218058 1 
1 3184 0.336704 0.241555 0.203611 0.218131 1 
1 3185 0.336615 0.241589 0.203589 0.218207 1 
1 3186 0.33647 0.241635 0.203609 0.218286 1 
1 3187 0.336274 0.241691 0.20367 0.218365 1 
1 3188 0.336029 0.241755 0.203772 0.218444 1 
1 3189 0.335742 0.241825 0.203913 0.21852 1 
1 3190 0.335418 0.241898 0.204091 0.218594 1 
1 3191 0.335065 0.24197 0.204302 0.218662 1 
1 3192 0.334692 0.242038 0.204545 0.218725 1 
1 3193 0.334308 0.242097 0.204814 0.218781 1 
1 3194 0.333923 0.242145 0.205104 0.218828 1 
1 3195 0.333546 0.242178 0.20541 0.218866 1 
1 3196 0.333187 0.242191 0.205728 0.218894 1 
1 3197 0.332856 0.242183 0.206051 0.21891 1 
1 3198 0.332562 0.24215 0.206373 0.218915 1 
1 3199 0.332315 0.242089 0.206689 0.218908 1 
1 3200 0.33212 0.241998 0.206993 0.218889 1 
1 3201 0.331985 0.241875 0.207281 0.218859 1 
1 3202 0.331915 0.24172 0.207548 0.218818 1 
1 3203 0.331912 0.241531 0.207789 0.218767 1 
1 3204 0.331979 0.24131 0.208003 0.218708 1 
1 3205 0.332115 0.241056 0.208186 0.218642 1 
1 3206 0.332319 0.240772 0.208337 0.218571 1 
1 3207 0.332587 0.24046 0.208455 0.218497 1 
1 3208 0.332913 0.240124 0.208541 0.218423 1 
1 3209 0.33329 0.239766 0.208595 0.218349 1 
1 3210 0.333711 0.239393 0.208618 0.218278 1 
1 3211 0.334166 0.239009 0.208614 0.218212 1 
1 3212 0.334645 0.238621 0.208583 0.218152 1 
1 3213 0.335138 0.238234 0.208529 0.218098 1 
1 3214 0.335636 0.237857 0.208454 0.218053 1 
1 3215 0.336126 0.237497 0.208362 0.218015 1 
1 3216 0.336602 0.23716 0.208255 0.217984 1 
1 3217 0.337052 0.236853 0.208135 0.217959 1 
1 3218 0.337471 0.236584 0.208005 0.21794 1 
1 3219 0.337852 0.236358 0.207866 0.217924 1 
1 3220 0.338189 0.236181 0.207718 0.217911 1 
1 3221 0.338479 0.236058 0.207564 0.217899 1 
1 3222 0.33872 0.235993 0.207402 0.217886 1 
1 3223 0.33891 0.235987 0.207232 0.21787 1 
1 3224 0.33905 0.236043 0.207055 0.217852 1 
1 3225 0.339142 0.23616 0.206869 0.217829 1 
1 3226 0.339187 0.236337 0.206674 0.217803 1 
1 3227 0.339188 0.236572 0.206468 0.217772 1 
1 3228 0.33915 0.23686 0.206251 0.217739 1 
1 3229 0.339076 0.237197 0.206023 0.217704 1 
1 3230 0.33897 0.237577 0.205785 0.217668 1 
1 3231 0.338837 0.237993 0.205536 0.217634 1 
1 3232 0.338682 0.238436 0.205278 0.217604 1 
1 3233 0.338508 0.238899 0.205013 0.217579 1 
1 3234 0.338321 0.239373 0.204744 0.217562 1 
1 3235 0.338123 0.239848 0.204475 0.217554 1 
1 3236 0.337918 0.240317 0.204208 0.217557 1 
1 3237 0.337711 0.24077 0.203948 0.217571 1 
1 3238 0.337503 0.241199 0.203701 0.217598 1 
1 3239 0.337297 0.241597 0.203471 0.217636 1 
1 3240 0.337095 0.241956 0.203263 0.217685 1 
1 3241 0.3369 0.242271 0.203083 0.217745 1 
1 3242 0.336713 0.242538 0.202936 0.217813 1 
1 3243 0.336534 0.242753 0.202825 0.217888 1 
1 3244 0.336364 0.242914 0.202754 0.217968 1 
1 3245 0.336202 0.243019 0.202727 0.218051 1 
1 3246 0.33605 0.24307 0.202745 0.218135 1 
1 3247 0.335905 0.243068 0.20281 0.218217 1 
1 3248 0.335766 0.243016 0.20292 0.218298 1 
1 3249 0.335633 0.242917 0.203076 0.218374 1 
1 3250 0.335503 0.242777 0.203273 0.218447 1 
1 3251 0.335375 0.2426 0.20351 0.218515 1 
1 3252 0.335247 0.242393 0.203782 0.218578 1 
1 3253 0.335118 0.242161 0.204083 0.218638 1 
1 3254 0.334986 0.241912 0.204407 0.218695 1 
1 3255 0.334851 0.241651 0.204749 0.21875 1 
1 3256 0.334711 0.241385 0.2051 0.218804 1 
1 3257 0.334567 0.24112 0.205455 0.218858 1 
1 3258 0.33442 0.240861 0.205806 0.218913 1 
1 3259 0.334271 0.240612 0.206147 0.21897 1 
1 3260 0.334121 0.240379 0.206472 0.219028 1 
1 3261 0.333973 0.240163 0.206775 0.219089 1 
1 3262 0.33383 0.239969 0.207051 0.21915 1 
1 3263 0.333694 0.239797 0.207297 0.219212 1 
1 3264 0.333568 0.239649 0.207509 0.219273 1 
1 3265 0.333457 0.239526 0.207687 0.21933 1 
1 3266 0.333362 0.239427 0.207827 0.219384 1 
1 3267 0.333286 0.239352 0.207932 0.21943 1 
1 3268 0.333231 0.2393 0.208001 0.219468 1 
1 3269 0.3332 0.239268 0.208036 0.219496 1 
1 3270 0.333192 0.239256 0.20804 0.219513 1 
1 3271 0.333207 0.23926 0.208016 0.219517 1 
