Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 1449  0.351577 0.230276 0.208659 0.209488 1
1 1450  0.35034 0.231103 0.208278 0.210279 1
1 1451  0.349268 0.231889 0.207878 0.210965 1
1 1452  0.348372 0.232615 0.20747 0.211542 1
1 1453  0.347652 0.233264 0.20707 0.212014 1
1 1454  0.3471 0.233818 0.206693 0.212389 1
1 1455  0.346697 0.234262 0.206358 0.212683 1
1 1456  0.346424 0.234582 0.206082 0.212911 1
1 1457  0.346256 0.23477 0.205882 0.213092 1
1 1458  0.34617 0.234819 0.205771 0.21324 1
1 1459  0.346146 0.234729 0.205758 0.213366 1
1 1460  0.346169 0.234503 0.205848 0.21348 1
1 1461  0.346231 0.234149 0.20604 0.21358 1
1 1462  0.34633 0.233678 0.206328 0.213665 1
1 1463  0.34647 0.233105 0.2067 0.213725 1
1 1464  0.346664 0.232448 0.20714 0.213749 1
1 1465  0.346925 0.231726 0.207628 0.213721 1
1 1466  0.347269 0.230959 0.208144 0.213627 1
1 1467  0.347714 0.230166 0.208664 0.213455 1
1 1468  0.348272 0.229366 0.209166 0.213196 1
1 1469  0.34895 0.228575 0.209631 0.212844 1
1 1470  0.349749 0.227806 0.210042 0.212403 1
1 1471  0.350662 0.227071 0.210386 0.211881 1
1 1472  0.351673 0.226378 0.210655 0.211294 1
1 1473  0.352758 0.225733 0.210847 0.210662 1
1 1474  0.353886 0.225138 0.210963 0.210013 1
1 1475  0.355021 0.224594 0.21101 0.209375 1
1 1476  0.356123 0.224103 0.210997 0.208778 1
1 1477  0.357152 0.223661 0.210937 0.20825 1
1 1478  0.358071 0.223269 0.210844 0.207816 1
1 1479  0.358846 0.222926 0.210732 0.207496 1
1 1480  0.35945 0.222631 0.210615 0.207304 1
1 1481  0.359866 0.222385 0.210505 0.207245 1
1 1482  0.360082 0.22219 0.210413 0.207315 1
1 1483  0.3601 0.222049 0.210346 0.207505 1
1 1484  0.359926 0.221966 0.210311 0.207797 1
1 1485  0.359576 0.221944 0.210311 0.208168 1
1 1486  0.359073 0.221989 0.210345 0.208593 1
1 1487  0.35844 0.222103 0.210415 0.209043 1
1 1488  0.357704 0.222289 0.210517 0.20949 1
1 1489  0.35689 0.222549 0.21065 0.20991 1
1 1490  0.356022 0.222883 0.210812 0.210283 1
1 1491  0.355119 0.223288 0.211001 0.210592 1
1 1492  0.354195 0.223758 0.211217 0.21083 1
1 1493  0.353258 0.224287 0.211459 0.210996 1
1 1494  0.352311 0.224866 0.21173 0.211093 1
1 1495  0.351354 0.225483 0.21203 0.211133 1
1 1496  0.350383 0.226124 0.212361 0.211131 1
1 1497  0.349393 0.226775 0.212725 0.211107 1
1 1498  0.348378 0.227421 0.213122 0.211079 1
1 1499  0.347335 0.228046 0.213552 0.211067 1
1 1500  0.346266 0.228634 0.21401 0.21109 1
1 1501  0.345177 0.22917 0.214493 0.21116 1
1 1502  0.34408 0.229641 0.214992 0.211287 1
1 1503  0.342993 0.230034 0.215497 0.211477 1
1 1504  0.341939 0.230339 0.215997 0.211726 1
1 1505  0.340948 0.230548 0.216476 0.212028 1
1 1506  0.340052 0.230657 0.21692 0.212371 1
1 1507  0.339286 0.230664 0.217311 0.212739 1
1 1508  0.338683 0.230568 0.217635 0.213114 1
1 1509  0.338275 0.230374 0.217875 0.213476 1
1 1510  0.338091 0.230088 0.218017 0.213804 1
1 1511  0.338152 0.229718 0.21805 0.214079 1
1 1512  0.338472 0.229277 0.217966 0.214285 1
1 1513  0.339058 0.228776 0.217759 0.214408 1
1 1514  0.339904 0.22823 0.217427 0.214439 1
1 1515  0.341 0.227655 0.216972 0.214373 1
1 1516  0.342324 0.227065 0.2164 0.21421 1
1 1517  0.343847 0.226477 0.215721 0.213955 1
1 1518  0.345532 0.225905 0.214946 0.213617 1
1 1519  0.34734 0.225362 0.214092 0.213206 1
1 1520  0.349227 0.224859 0.213176 0.212738 1
1 1521  0.351146 0.224405 0.212219 0.21223 1
1 1522  0.353052 0.224006 0.211242 0.2117 1
1 1523  0.354901 0.223667 0.210266 0.211166 1
1 1524  0.356652 0.223389 0.209313 0.210646 1
1 1525  0.358269 0.22317 0.208406 0.210155 1
1 1526  0.359719 0.223009 0.207563 0.209709 1
1 1527  0.360977 0.222899 0.206805 0.209319 1
1 1528  0.362024 0.222835 0.206146 0.208995 1
1 1529  0.362847 0.222812 0.2056 0.208741 1
1 1530  0.363439 0.222823 0.205177 0.208561 1
1 1531  0.3638 0.222862 0.204884 0.208454 1
1 1532  0.363936 0.222926 0.204722 0.208416 1
1 1533  0.36386 0.223011 0.204689 0.208439 1
1 1534  0.363589 0.223116 0.204781 0.208515 1
1 1535  0.363143 0.22324 0.204987 0.20863 1
1 1536  0.362549 0.223385 0.205293 0.208773 1
1 1537  0.361836 0.223553 0.205684 0.208927 1
1 1538  0.361032 0.223747 0.206141 0.20908 1
1 1539  0.360171 0.223968 0.206644 0.209217 1
1 1540  0.359284 0.224218 0.207173 0.209325 1
1 1541  0.3584 0.224498 0.207707 0.209395 1
1 1542  0.357548 0.224806 0.208227 0.209418 1
1 1543  0.356753 0.225137 0.208718 0.209392 1
1 1544  0.356035 0.225487 0.209164 0.209313 1
1 1545  0.35541 0.225846 0.209558 0.209187 1
1 1546  0.354886 0.226204 0.209891 0.209019 1
1 1547  0.354469 0.226549 0.210162 0.20882 1
1 1548  0.354156 0.22687 0.210374 0.2086 1
1 1549  0.35394 0.227153 0.210531 0.208376 1
1 1550  0.35381 0.227387 0.210642 0.208161 1
1 1551  0.353749 0.227562 0.210717 0.207972 1
1 1552  0.353738 0.227673 0.210767 0.207822 1
1 1553  0.353758 0.227715 0.210804 0.207723 1
1 1554  0.353788 0.22769 0.210837 0.207685 1
1 1555  0.353809 0.227602 0.210876 0.207713 1
1 1556  0.353804 0.22746 0.210927 0.207809 1
1 1557  0.353759 0.227276 0.210992 0.207972 1
1 1558  0.353665 0.227066 0.211072 0.208197 1
1 1559  0.353516 0.226847 0.211163 0.208474 1
1 1560  0.353312 0.226636 0.211259 0.208793 1
1 1561  0.353056 0.226453 0.211352 0.20914 1
1 1562  0.352755 0.226313 0.211431 0.209502 1
1 1563  0.35242 0.226229 0.211486 0.209866 1
1 1564  0.352062 0.226212 0.211507 0.210219 1
1 1565  0.351695 0.226268 0.211486 0.210552 1
1 1566  0.351331 0.226396 0.211417 0.210856 1
1 1567  0.350982 0.226595 0.211296 0.211127 1
1 1568  0.350658 0.226854 0.211124 0.211363 1
1 1569  0.350368 0.227162 0.210905 0.211565 1
1 1570  0.350114 0.227504 0.210647 0.211735 1
1 1571  0.3499 0.227863 0.210359 0.211878 1
1 1572  0.349722 0.228221 0.210057 0.211999 1
1 1573  0.349579 0.228561 0.209756 0.212105 1
1 1574  0.349462 0.228867 0.209471 0.2122 1
1 1575  0.349366 0.229126 0.209219 0.212289 1
1 1576  0.34928 0.22933 0.209016 0.212374 1
1 1577  0.349196 0.229473 0.208874 0.212457 1
1 1578  0.349106 0.229554 0.208804 0.212536 1
1 1579  0.349001 0.229576 0.208812 0.21261 1
1 1580  0.348873 0.229546 0.208904 0.212677 1
1 1581  0.348718 0.229471 0.209077 0.212734 1
1 1582  0.348531 0.229364 0.209328 0.212777 1
1 1583  0.348308 0.229236 0.209649 0.212807 1
1 1584  0.348049 0.229099 0.21003 0.212822 1
1 1585  0.347752 0.228964 0.210459 0.212825 1
1 1586  0.347419 0.228839 0.210921 0.212821 1
1 1587  0.347052 0.228731 0.211401 0.212815 1
1 1588  0.346655 0.228645 0.211884 0.212816 1
1 1589  0.346232 0.22858 0.212356 0.212832 1
1 1590  0.345789 0.228536 0.212803 0.212871 1
1 1591  0.345334 0.22851 0.213213 0.212944 1
1 1592  0.344874 0.228495 0.213574 0.213056 1
1 1593  0.344422 0.228487 0.21388 0.213211 1
1 1594  0.343987 0.22848 0.214122 0.213411 1
1 1595  0.343582 0.228468 0.214296 0.213654 1
1 1596  0.343219 0.228448 0.2144 0.213932 1
1 1597  0.342912 0.228417 0.214433 0.214238 1
1 1598  0.342672 0.228374 0.214396 0.214557 1
1 1599  0.34251 0.228321 0.214293 0.214876 1
1 1600  0.342433 0.228259 0.214128 0.215179 1
1 1601  0.342448 0.228193 0.213909 0.21545 1
1 1602  0.342555 0.228124 0.213644 0.215677 1
1 1603  0.342751 0.228058 0.213343 0.215847 1
1 1604  0.343031 0.227997 0.213019 0.215953 1
1 1605  0.343384 0.227941 0.212682 0.215993 1
1 1606  0.343795 0.22789 0.212348 0.215967 1
1 1607  0.344247 0.227842 0.212028 0.215883 1
1 1608  0.344722 0.227792 0.211737 0.215749 1
1 1609  0.3452 0.227735 0.211485 0.21558 1
1 1610  0.345664 0.227664 0.211283 0.21539 1
1 1611  0.346097 0.227571 0.211137 0.215195 1
1 1612  0.346487 0.22745 0.211052 0.21501 1
1 1613  0.346827 0.227298 0.211028 0.214847 1
1 1614  0.347113 0.22711 0.211062 0.214715 1
1 1615  0.34735 0.226888 0.211146 0.214616 1
1 1616  0.347545 0.226637 0.211268 0.21455 1
1 1617  0.347712 0.226364 0.211415 0.21451 1
1 1618  0.347867 0.226082 0.211567 0.214484 1
1 1619  0.348027 0.225805 0.211708 0.214459 1
1 1620  0.348213 0.225553 0.211818 0.214417 1
1 1621  0.348439 0.225343 0.211878 0.21434 1
1 1622  0.34872 0.225196 0.211872 0.214212 1
1 1623  0.349062 0.225129 0.211788 0.21402 1
1 1624  0.349469 0.225159 0.211617 0.213755 1
1 1625  0.349933 0.225297 0.211356 0.213414 1
1 1626  0.350443 0.225549 0.211006 0.213002 1
1 1627  0.35098 0.225915 0.210576 0.212529 1
1 1628  0.351518 0.22639 0.210078 0.212014 1
1 1629  0.352031 0.22696 0.209528 0.21148 1
1 1630  0.352489 0.227607 0.208949 0.210955 1
1 1631  0.352864 0.228307 0.20836 0.210469 1
1 1632  0.353131 0.229032 0.207785 0.210053 1
1 1633  0.353271 0.22975 0.207246 0.209733 1
1 1634  0.353275 0.230431 0.206759 0.209535 1
1 1635  0.353141 0.231044 0.206341 0.209475 1
1 1636  0.352878 0.231561 0.205998 0.209562 1
1 1637  0.352507 0.231961 0.205736 0.209796 1
1 1638  0.352055 0.232226 0.20555 0.210169 1
1 1639  0.351559 0.232346 0.205434 0.210662 1
1 1640  0.35106 0.232317 0.205373 0.21125 1
1 1641  0.350604 0.232145 0.20535 0.211901 1
1 1642  0.350233 0.231842 0.205346 0.21258 1
1 1643  0.349986 0.231425 0.205341 0.213248 1
1 1644  0.349895 0.230917 0.205317 0.213871 1
1 1645  0.349984 0.230345 0.205256 0.214415 1
1 1646  0.350263 0.229737 0.205147 0.214854 1
1 1647  0.350729 0.229121 0.204983 0.215166 1
1 1648  0.351369 0.228524 0.204765 0.215342 1
1 1649  0.352154 0.22797 0.204498 0.215378 1
1 1650  0.353047 0.227477 0.204194 0.215282 1
1 1651  0.354003 0.22706 0.203872 0.215066 1
1 1652  0.354969 0.226725 0.203554 0.214752 1
1 1653  0.355895 0.226476 0.203265 0.214364 1
1 1654  0.356729 0.226309 0.203031 0.213931 1
1 1655  0.357428 0.226214 0.202878 0.213481 1
1 1656  0.357954 0.22618 0.202827 0.213039 1
1 1657  0.358284 0.226189 0.202899 0.212627 1
1 1658  0.358405 0.226226 0.203106 0.212263 1
1 1659  0.358316 0.226272 0.203454 0.211958 1
1 1660  0.35803 0.226311 0.203942 0.211717 1
1 1661  0.357572 0.226328 0.204562 0.211538 1
1 1662  0.356975 0.226311 0.205299 0.211415 1
1 1663  0.356277 0.226253 0.206133 0.211336 1
1 1664  0.355523 0.22615 0.207039 0.211289 1
1 1665  0.354753 0.226001 0.207987 0.211259 1
1 1666  0.354008 0.225811 0.208948 0.211233 1
1 1667  0.35332 0.225588 0.209892 0.2112 1
1 1668  0.352714 0.225341 0.210792 0.211153 1
1 1669  0.352205 0.225085 0.211622 0.211088 1
1 1670  0.351797 0.224832 0.212363 0.211007 1
1 1671  0.351485 0.224599 0.212999 0.210917 1
1 1672  0.351254 0.224398 0.21352 0.210829 1
1 1673  0.351082 0.224243 0.213921 0.210754 1
1 1674  0.350944 0.224146 0.214203 0.210707 1
1 1675  0.350811 0.224117 0.214369 0.210704 1
1 1676  0.350656 0.224162 0.214427 0.210756 1
1 1677  0.350455 0.224285 0.214386 0.210874 1
1 1678  0.35019 0.224488 0.214258 0.211064 1
1 1679  0.34985 0.22477 0.214054 0.211326 1
1 1680  0.349435 0.225127 0.213784 0.211654 1
1 1681  0.348952 0.225551 0.213458 0.212039 1
1 1682  0.348415 0.226036 0.213082 0.212466 1
1 1683  0.347851 0.22657 0.212664 0.212916 1
1 1684  0.347287 0.22714 0.212207 0.213366 1
1 1685  0.346756 0.227734 0.211714 0.213795 1
1 1686  0.346294 0.228337 0.211188 0.21418 1
1 1687  0.345934 0.228934 0.21063 0.214502 1
1 1688  0.345704 0.229509 0.210043 0.214744 1
1 1689  0.345629 0.230046 0.209432 0.214893 1
1 1690  0.345726 0.23053 0.208801 0.214943 1
1 1691  0.346002 0.230947 0.208158 0.214893 1
1 1692  0.346459 0.231282 0.207511 0.214748 1
1 1693  0.347087 0.231523 0.206873 0.214516 1
1 1694  0.347872 0.23166 0.206257 0.214212 1
1 1695  0.348789 0.231684 0.205677 0.21385 1
1 1696  0.349812 0.231591 0.205147 0.21345 1
1 1697  0.35091 0.231377 0.204682 0.21303 1
1 1698  0.352051 0.231044 0.204297 0.212608 1
1 1699  0.353204 0.230596 0.204003 0.212198 1
1 1700  0.354337 0.23004 0.203809 0.211814 1
1 1701  0.355425 0.229387 0.203722 0.211466 1
1 1702  0.356442 0.228652 0.203746 0.21116 1
1 1703  0.357368 0.227853 0.203881 0.210898 1
1 1704  0.358188 0.22701 0.204122 0.21068 1
1 1705  0.358889 0.226145 0.204462 0.210505 1
1 1706  0.35946 0.225281 0.204891 0.210368 1
1 1707  0.359895 0.224444 0.205397 0.210265 1
1 1708  0.360187 0.223657 0.205965 0.210191 1
1 1709  0.360333 0.222945 0.20658 0.210142 1
1 1710  0.360328 0.22233 0.207225 0.210116 1
1 1711  0.36017 0.221833 0.207885 0.210112 1
1 1712  0.359856 0.221471 0.208544 0.210129 1
1 1713  0.359386 0.221257 0.209188 0.210169 1
1 1714  0.358759 0.221202 0.209805 0.210234 1
1 1715  0.357979 0.221311 0.210383 0.210327 1
1 1716  0.357052 0.221586 0.210914 0.210447 1
1 1717  0.355989 0.222024 0.21139 0.210598 1
1 1718  0.354803 0.222615 0.211807 0.210775 1
1 1719  0.353515 0.223347 0.21216 0.210977 1
1 1720  0.352151 0.224204 0.212448 0.211198 1
1 1721  0.350739 0.225164 0.21267 0.211427 1
1 1722  0.349316 0.226203 0.212826 0.211655 1
1 1723  0.347918 0.227293 0.212919 0.21187 1
1 1724  0.346587 0.228407 0.21295 0.212056 1
1 1725  0.345363 0.229514 0.212922 0.212201 1
1 1726  0.344287 0.230583 0.21284 0.212291 1
1 1727  0.343395 0.231585 0.212707 0.212314 1
1 1728  0.34272 0.232491 0.212529 0.212261 1
1 1729  0.342289 0.233276 0.21231 0.212125 1
1 1730  0.342122 0.233917 0.212058 0.211903 1
1 1731  0.342227 0.234397 0.211777 0.211598 1
1 1732  0.342608 0.234703 0.211475 0.211214 1
1 1733  0.343257 0.234826 0.211157 0.21076 1
1 1734  0.344156 0.234765 0.210831 0.210248 1
1 1735  0.345283 0.234523 0.210502 0.209692 1
1 1736  0.346605 0.23411 0.210177 0.209108 1
1 1737  0.348085 0.233541 0.20986 0.208514 1
1 1738  0.349683 0.232836 0.209556 0.207925 1
1 1739  0.351356 0.232019 0.209268 0.207357 1
1 1740  0.35306 0.231116 0.209 0.206824 1
1 1741  0.354752 0.230157 0.208752 0.206338 1
1 1742  0.356395 0.229172 0.208525 0.205908 1
1 1743  0.357953 0.22819 0.208319 0.205538 1
1 1744  0.359396 0.227239 0.208132 0.205234 1
1 1745  0.360698 0.226345 0.207961 0.204995 1
1 1746  0.361844 0.22553 0.207805 0.204821 1
1 1747  0.362819 0.224813 0.20766 0.204709 1
1 1748  0.363617 0.224205 0.207523 0.204656 1
1 1749  0.364236 0.223715 0.207391 0.204658 1
1 1750  0.364679 0.223348 0.207261 0.204713 1
1 1751  0.364952 0.223101 0.20713 0.204817 1
1 1752  0.365062 0.222971 0.206998 0.204969 1
1 1753  0.365019 0.222949 0.206864 0.205169 1
1 1754  0.364832 0.223024 0.206727 0.205417 1
1 1755  0.364511 0.223185 0.206588 0.205716 1
1 1756  0.364064 0.223419 0.20645 0.206067 1
1 1757  0.363498 0.223714 0.206315 0.206473 1
1 1758  0.362819 0.224059 0.206185 0.206936 1
1 1759  0.36203 0.224445 0.206066 0.207459 1
1 1760  0.361134 0.224864 0.205962 0.20804 1
1 1761  0.360136 0.22531 0.205877 0.208678 1
1 1762  0.359036 0.225779 0.205815 0.209369 1
1 1763  0.357841 0.226269 0.205781 0.210109 1
1 1764  0.356556 0.226778 0.205779 0.210887 1
1 1765  0.35519 0.227304 0.205812 0.211694 1
1 1766  0.353755 0.227846 0.205883 0.212517 1
1 1767  0.352267 0.228399 0.205993 0.213341 1
1 1768  0.350748 0.228959 0.206142 0.214151 1
1 1769  0.349222 0.229518 0.20633 0.214931 1
1 1770  0.347716 0.230065 0.206555 0.215664 1
1 1771  0.346263 0.230589 0.206813 0.216335 1
1 1772  0.344896 0.231073 0.207102 0.21693 1
1 1773  0.343649 0.2315 0.207416 0.217435 1
1 1774  0.342555 0.231854 0.207749 0.217842 1
1 1775  0.341646 0.232114 0.208097 0.218142 1
1 1776  0.340948 0.232266 0.208453 0.218333 1
1 1777  0.340483 0.232292 0.208812 0.218412 1
1 1778  0.340265 0.232183 0.209168 0.218384 1
1 1779  0.340298 0.231932 0.209517 0.218253 1
1 1780  0.34058 0.231535 0.209855 0.21803 1
1 1781  0.341098 0.230997 0.210178 0.217726 1
1 1782  0.341831 0.230329 0.210485 0.217355 1
1 1783  0.342747 0.229546 0.210774 0.216933 1
1 1784  0.343811 0.22867 0.211044 0.216475 1
1 1785  0.34498 0.227727 0.211293 0.216 1
1 1786  0.346208 0.226746 0.211522 0.215523 1
1 1787  0.347451 0.225761 0.21173 0.215059 1
1 1788  0.348663 0.224803 0.211914 0.21462 1
1 1789  0.349804 0.223904 0.212074 0.214218 1
1 1790  0.35084 0.223094 0.212205 0.213861 1
1 1791  0.351744 0.222399 0.212305 0.213552 1
1 1792  0.3525 0.221839 0.212367 0.213293 1
1 1793  0.353101 0.221429 0.212387 0.213084 1
1 1794  0.353547 0.221177 0.212358 0.212919 1
1 1795  0.353851 0.221083 0.212274 0.212792 1
1 1796  0.354032 0.221144 0.21213 0.212694 1
1 1797  0.354114 0.221346 0.211922 0.212617 1
1 1798  0.354127 0.221675 0.211647 0.212551 1
1 1799  0.3541 0.222109 0.211305 0.212486 1
1 1800  0.354061 0.222625 0.210897 0.212416 1
1 1801  0.354037 0.223199 0.21043 0.212334 1
1 1802  0.354045 0.223806 0.209912 0.212237 1
1 1803  0.354099 0.224424 0.209354 0.212124 1
1 1804  0.354201 0.225031 0.208771 0.211997 1
1 1805  0.354348 0.22561 0.208179 0.211862 1
1 1806  0.354528 0.226148 0.207598 0.211726 1
1 1807  0.35472 0.226636 0.207047 0.211597 1
1 1808  0.354901 0.227069 0.206543 0.211487 1
1 1809  0.355043 0.227445 0.206107 0.211406 1
1 1810  0.355119 0.227766 0.205753 0.211363 1
1 1811  0.355102 0.228036 0.205494 0.211368 1
1 1812  0.354973 0.228261 0.205339 0.211427 1
1 1813  0.354717 0.228448 0.205292 0.211543 1
1 1814  0.354327 0.228603 0.205354 0.211716 1
1 1815  0.353808 0.22873 0.205519 0.211943 1
1 1816  0.353173 0.228834 0.205777 0.212217 1
1 1817  0.352444 0.228915 0.206115 0.212526 1
1 1818  0.351652 0.228973 0.206517 0.212858 1
1 1819  0.350835 0.229007 0.206962 0.213196 1
1 1820  0.350034 0.22901 0.207433 0.213523 1
1 1821  0.349291 0.22898 0.207907 0.213823 1
1 1822  0.348647 0.228909 0.208367 0.214078 1
1 1823  0.34814 0.228792 0.208795 0.214273 1
1 1824  0.347799 0.228625 0.209178 0.214398 1
1 1825  0.347647 0.228405 0.209507 0.214442 1
1 1826  0.347692 0.228132 0.209775 0.214401 1
1 1827  0.347937 0.227809 0.20998 0.214275 1
1 1828  0.348368 0.22744 0.210125 0.214067 1
1 1829  0.348965 0.227035 0.210216 0.213785 1
1 1830  0.349695 0.226603 0.210261 0.21344 1
1 1831  0.350521 0.22616 0.210271 0.213047 1
1 1832  0.351399 0.22572 0.210259 0.212622 1
1 1833  0.352283 0.2253 0.210236 0.212181 1
1 1834  0.353126 0.224915 0.210215 0.211743 1
1 1835  0.353887 0.224582 0.210206 0.211325 1
1 1836  0.354528 0.224315 0.210216 0.210941 1
1 1837  0.355017 0.224125 0.210253 0.210605 1
1 1838  0.355332 0.224022 0.210319 0.210327 1
1 1839  0.355459 0.224012 0.210414 0.210114 1
1 1840  0.355395 0.224097 0.210538 0.209971 1
1 1841  0.355144 0.224275 0.210685 0.209896 1
1 1842  0.35472 0.224542 0.21085 0.209889 1
1 1843  0.354143 0.224889 0.211025 0.209943 1
1 1844  0.35344 0.225305 0.211202 0.210053 1
1 1845  0.352642 0.225778 0.211373 0.210208 1
1 1846  0.35178 0.226292 0.21153 0.210398 1
1 1847  0.35089 0.226833 0.211665 0.210612 1
1 1848  0.350004 0.227384 0.211773 0.210839 1
1 1849  0.349154 0.22793 0.211847 0.211069 1
1 1850  0.34837 0.228456 0.211884 0.21129 1
1 1851  0.347676 0.228949 0.211882 0.211493 1
1 1852  0.347093 0.229398 0.211839 0.211671 1
1 1853  0.346638 0.229792 0.211754 0.211817 1
1 1854  0.346322 0.230125 0.211628 0.211925 1
1 1855  0.346153 0.230391 0.211464 0.211993 1
1 1856  0.346133 0.230586 0.211263 0.212018 1
1 1857  0.346257 0.230711 0.211029 0.212003 1
1 1858  0.34652 0.230765 0.210768 0.211947 1
1 1859  0.346908 0.230752 0.210483 0.211857 1
1 1860  0.347404 0.230676 0.210182 0.211737 1
1 1861  0.347989 0.230543 0.209872 0.211596 1
1 1862  0.348638 0.23036 0.209561 0.21144 1
1 1863  0.349323 0.230137 0.209258 0.211282 1
1 1864  0.350017 0.22988 0.208973 0.21113 1
1 1865  0.350688 0.229602 0.208714 0.210995 1
1 1866  0.351308 0.229311 0.208493 0.210888 1
1 1867  0.351849 0.229018 0.208317 0.210817 1
1 1868  0.352286 0.228731 0.208194 0.210789 1
1 1869  0.352597 0.22846 0.208131 0.210811 1
1 1870  0.352771 0.228212 0.208132 0.210886 1
1 1871  0.352797 0.227993 0.208198 0.211012 1
1 1872  0.352678 0.227808 0.208327 0.211187 1
1 1873  0.352422 0.227659 0.208514 0.211404 1
1 1874  0.352045 0.227546 0.208753 0.211655 1
1 1875  0.351571 0.227468 0.209033 0.211928 1
1 1876  0.351031 0.227421 0.209339 0.212209 1
1 1877  0.350459 0.227398 0.209659 0.212483 1
1 1878  0.349894 0.227393 0.209977 0.212736 1
1 1879  0.349373 0.227398 0.210276 0.212953 1
1 1880  0.348933 0.227403 0.210542 0.213122 1
1 1881  0.348604 0.2274 0.210763 0.213233 1
1 1882  0.348413 0.22738 0.210927 0.21328 1
1 1883  0.348375 0.227338 0.211028 0.213259 1
1 1884  0.348498 0.227267 0.211063 0.213172 1
1 1885  0.348779 0.227166 0.211032 0.213024 1
1 1886  0.349203 0.227033 0.210939 0.212825 1
1 1887  0.34975 0.226871 0.210792 0.212586 1
1 1888  0.350388 0.226686 0.210602 0.212324 1
1 1889  0.351081 0.226485 0.210381 0.212052 1
1 1890  0.351791 0.226278 0.210143 0.211789 1
1 1891  0.352476 0.226075 0.209901 0.211548 1
1 1892  0.3531 0.225889 0.209668 0.211342 1
1 1893  0.35363 0.225732 0.209455 0.211183 1
1 1894  0.354039 0.225615 0.20927 0.211076 1
1 1895  0.35431 0.225549 0.209118 0.211022 1
1 1896  0.354437 0.225542 0.209 0.211021 1
1 1897  0.354419 0.2256 0.208914 0.211066 1
1 1898  0.35427 0.225726 0.208857 0.211147 1
1 1899  0.354007 0.225919 0.208822 0.211252 1
1 1900  0.353657 0.226178 0.208799 0.211367 1
1 1901  0.353247 0.226494 0.208781 0.211478 1
1 1902  0.352808 0.226861 0.208758 0.211572 1
1 1903  0.352369 0.227268 0.208725 0.211638 1
1 1904  0.351954 0.227701 0.208676 0.211668 1
1 1905  0.351583 0.22815 0.208611 0.211657 1
1 1906  0.351266 0.228599 0.20853 0.211605 1
1 1907  0.351009 0.229036 0.208439 0.211516 1
1 1908  0.350807 0.22945 0.208346 0.211397 1
1 1909  0.350648 0.229828 0.208263 0.21126 1
1 1910  0.350516 0.230162 0.208203 0.211119 1
1 1911  0.350388 0.230445 0.208179 0.210988 1
1 1912  0.350244 0.230669 0.208205 0.210882 1
1 1913  0.350061 0.23083 0.208294 0.210815 1
1 1914  0.34982 0.230926 0.208456 0.210797 1
1 1915  0.34951 0.230955 0.208698 0.210837 1
1 1916  0.349125 0.230916 0.209021 0.210937 1
1 1917  0.348667 0.23081 0.209425 0.211097 1
1 1918  0.348148 0.230638 0.209903 0.211311 1
1 1919  0.347587 0.230402 0.210443 0.211568 1
1 1920  0.34701 0.230103 0.211032 0.211855 1
1 1921  0.346448 0.229746 0.21165 0.212156 1
1 1922  0.345937 0.229333 0.212277 0.212453 1
1 1923  0.34551 0.228872 0.212892 0.212727 1
1 1924  0.3452 0.228366 0.213473 0.212961 1
1 1925  0.345034 0.227825 0.214 0.213141 1
1 1926  0.345033 0.227258 0.214454 0.213255 1
1 1927  0.345209 0.226674 0.214822 0.213294 1
1 1928  0.345566 0.226087 0.215091 0.213256 1
1 1929  0.346097 0.225508 0.215254 0.213141 1
1 1930  0.346785 0.224951 0.215309 0.212954 1
1 1931  0.347609 0.22443 0.215257 0.212704 1
1 1932  0.348539 0.223958 0.215103 0.2124 1
1 1933  0.349544 0.223546 0.214853 0.212057 1
1 1934  0.350589 0.223205 0.214519 0.211687 1
1 1935  0.351644 0.222941 0.214112 0.211303 1
1 1936  0.352681 0.222759 0.213645 0.210915 1
1 1937  0.353678 0.222659 0.213129 0.210534 1
1 1938  0.35462 0.222638 0.212578 0.210164 1
1 1939  0.355499 0.222691 0.212 0.20981 1
1 1940  0.356315 0.222806 0.211407 0.209472 1
1 1941  0.357076 0.222971 0.210807 0.209147 1
1 1942  0.357793 0.223171 0.210204 0.208831 1
1 1943  0.358484 0.22339 0.209606 0.20852 1
1 1944  0.359163 0.223611 0.209016 0.208209 1
1 1945  0.359848 0.22382 0.208438 0.207894 1
1 1946  0.360551 0.224002 0.207876 0.207571 1
1 1947  0.361279 0.224146 0.207333 0.207241 1
1 1948  0.362035 0.224245 0.206812 0.206907 1
1 1949  0.36281 0.224296 0.206319 0.206575 1
1 1950  0.363592 0.224298 0.205857 0.206253 1
1 1951  0.364358 0.224257 0.205433 0.205953 1
1 1952  0.365082 0.22418 0.205051 0.205687 1
1 1953  0.365733 0.224079 0.204718 0.20547 1
1 1954  0.366278 0.223967 0.20444 0.205316 1
1 1955  0.366684 0.223858 0.204221 0.205237 1
1 1956  0.366921 0.223768 0.204068 0.205243 1
1 1957  0.366966 0.223708 0.203982 0.205344 1
1 1958  0.366802 0.223691 0.203967 0.205541 1
1 1959  0.366419 0.223724 0.204024 0.205833 1
1 1960  0.365819 0.223812 0.204152 0.206216 1
1 1961  0.365014 0.223956 0.20435 0.20668 1
1 1962  0.364022 0.224153 0.204614 0.207211 1
1 1963  0.362873 0.224396 0.20494 0.207792 1
1 1964  0.3616 0.224675 0.205322 0.208404 1
