Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 1830  0.00835907 0.0059348 0.00574542 0.00569323 0.0257325
1 1840  0.00828174 0.0058011 0.00564497 0.00549517 0.025223
1 1850  0.0078879 0.00573639 0.005641 0.00545824 0.0247235
1 1860  0.00774321 0.00561763 0.00550383 0.0053693 0.024234
1 1870  0.00770379 0.00557927 0.0052424 0.00522864 0.0237541
1 1880  0.00745023 0.00546417 0.00519738 0.00517197 0.0232837
1 1890  0.00732934 0.0052347 0.00519003 0.00506861 0.0228227
1 1900  0.00718928 0.00518486 0.00506857 0.00492806 0.0223708
1 1910  0.00701584 0.00515713 0.00492191 0.00483292 0.0219278
1 1920  0.00690155 0.00499229 0.00482748 0.00477228 0.0214936
1 1930  0.00667577 0.00490429 0.00475972 0.00472822 0.021068
1 1940  0.00654567 0.0048531 0.00466381 0.00458825 0.0206508
1 1950  0.00654552 0.00469794 0.00456502 0.00443343 0.0202419
1 1960  0.00636739 0.00460684 0.00447341 0.00439345 0.0198411
1 1970  0.00622544 0.00456732 0.00434844 0.00430701 0.0194482
1 1980  0.00616162 0.00442573 0.0042972 0.00417857 0.0190631
1 1990  0.00611176 0.00435767 0.00416026 0.00405595 0.0186856
1 2000  0.00586341 0.00425445 0.00412503 0.00407275 0.0183156
1 2010  0.00571831 0.00417348 0.00408808 0.0039731 0.017953
1 2020  0.00572243 0.00408621 0.00397921 0.00380962 0.0175975
1 2030  0.00557365 0.00400269 0.00388417 0.00378852 0.017249
1 2040  0.00550893 0.00392522 0.00375623 0.00371709 0.0169075
1 2050  0.00534773 0.00384336 0.00373271 0.00364887 0.0165727
1 2060  0.00521076 0.00375838 0.00367983 0.00359553 0.0162445
1 2070  0.00509315 0.00370551 0.0036247 0.00349949 0.0159229
1 2080  0.00505863 0.00364084 0.003502 0.00340609 0.0156076
1 2090  0.00487622 0.00359709 0.00343453 0.00339067 0.0152985
1 2100  0.00478109 0.00347025 0.00337849 0.00336574 0.0149956
1 2110  0.00472696 0.00340521 0.00330804 0.00325843 0.0146986
1 2120  0.00461514 0.00334069 0.0032612 0.00319056 0.0144076
1 2130  0.00445943 0.00330815 0.00322605 0.00312867 0.0141223
1 2140  0.00436498 0.00327707 0.00313829 0.00306232 0.0138427
1 2150  0.00433958 0.00317728 0.0030594 0.0029923 0.0135686
1 2160  0.00429504 0.00307046 0.00297383 0.00296054 0.0132999
1 2170  0.00422275 0.00302216 0.00292593 0.00286569 0.0130365
1 2180  0.00406115 0.00297099 0.00292957 0.00281667 0.0127784
1 2190  0.00394324 0.00294028 0.00286436 0.00277748 0.0125254
1 2200  0.00389349 0.00288724 0.0027658 0.00273081 0.0122773
1 2210  0.00387406 0.00280696 0.00269912 0.00265408 0.0120342
1 2220  0.00381041 0.0027495 0.00263776 0.00259826 0.0117959
1 2230  0.00371603 0.00269754 0.00259761 0.00255119 0.0115624
1 2240  0.0035883 0.00262863 0.00260496 0.00251151 0.0113334
1 2250  0.00354604 0.00257223 0.00252696 0.00246377 0.011109
1 2260  0.00353471 0.00255013 0.00241149 0.00239269 0.010889
1 2270  0.00347054 0.00249322 0.00237738 0.00233226 0.0106734
1 2280  0.00334304 0.00242971 0.00237691 0.0023124 0.0104621
1 2290  0.00329828 0.00237824 0.00231676 0.00226161 0.0102549
1 2300  0.00320104 0.00233269 0.00230434 0.00221377 0.0100518
1 2310  0.00316171 0.00230203 0.00221088 0.00217817 0.0098528
1 2320  0.0031062 0.00227812 0.00213649 0.00213689 0.0096577
1 2330  0.00305393 0.00220439 0.00212847 0.00207967 0.00946646
1 2340  0.00298311 0.00215076 0.00211934 0.0020258 0.00927901
1 2350  0.00290414 0.00211765 0.00206543 0.00200806 0.00909528
1 2360  0.00285816 0.00207486 0.00200332 0.00197885 0.00891518
1 2370  0.00281339 0.00203471 0.0019469 0.00194365 0.00873865
1 2380  0.00275796 0.00200491 0.00191035 0.00189239 0.00856561
1 2390  0.00269464 0.0019665 0.00188641 0.00184845 0.008396
1 2400  0.00261385 0.00192319 0.00186299 0.00182972 0.00822975
1 2410  0.00258447 0.00188061 0.00181552 0.00178619 0.00806679
1 2420  0.00254366 0.00183421 0.00177055 0.00175864 0.00790705
1 2430  0.00249619 0.00180851 0.00172464 0.00172114 0.00775048
1 2440  0.0024435 0.00178715 0.00169956 0.0016668 0.00759701
1 2450  0.00238424 0.00173611 0.00168584 0.00164039 0.00744658
1 2460  0.0023094 0.00169279 0.00166744 0.00162949 0.00729913
1 2470  0.00228127 0.00166186 0.00162331 0.00158815 0.0071546
1 2480  0.00225885 0.00164738 0.00156619 0.0015405 0.00701293
1 2490  0.00223001 0.00160082 0.00153515 0.00150809 0.00687406
1 2500  0.00216849 0.00155628 0.00153408 0.0014791 0.00673795
1 2510  0.00210995 0.00152659 0.00151222 0.00145577 0.00660453
1 2520  0.00206869 0.00152062 0.0014561 0.00142833 0.00647375
1 2530  0.00203738 0.00148541 0.00143108 0.00139169 0.00634556
1 2540  0.00198273 0.00144615 0.0014177 0.00137333 0.00621991
1 2550  0.00192355 0.00143718 0.00139023 0.00134579 0.00609675
1 2560  0.00193989 0.00138717 0.00135331 0.00129565 0.00597602
1 2570  0.00189172 0.00136068 0.00133471 0.00127057 0.00585769
1 2580  0.00181655 0.00135507 0.00130702 0.00126306 0.0057417
1 2590  0.0017772 0.0013209 0.00129513 0.00123477 0.00562801
1 2600  0.00173872 0.00128704 0.0012758 0.001215 0.00551656
1 2610  0.00172801 0.00126157 0.00122972 0.00118803 0.00540733
1 2620  0.00170173 0.00123143 0.00121164 0.00115545 0.00530026
1 2630  0.00167259 0.00120668 0.00119007 0.00112597 0.0051953
1 2640  0.00161303 0.00118923 0.0011639 0.00112628 0.00509243
1 2650  0.00158177 0.00116168 0.00114568 0.00110247 0.00499159
1 2660  0.00156839 0.00113338 0.00111739 0.0010736 0.00489275
1 2670  0.00154552 0.00112273 0.00107574 0.00105188 0.00479587
1 2680  0.0014993 0.00109667 0.00107059 0.00103434 0.00470091
1 2690  0.00148222 0.00106523 0.00105119 0.00100917 0.00460782
1 2700  0.00144425 0.00105358 0.00102368 0.000995067 0.00451658
1 2710  0.00141049 0.00104179 0.000999201 0.000975665 0.00442715
1 2720  0.00139837 0.00100733 0.000979948 0.000953842 0.00433948
1 2730  0.00137355 0.000981606 0.000963448 0.000934956 0.00425356
1 2740  0.0013414 0.000965706 0.000954842 0.000907385 0.00416933
1 2750  0.00130253 0.000946447 0.00093473 0.000903069 0.00408677
1 2760  0.00128259 0.000929914 0.000905749 0.000887593 0.00400585
1 2770  0.00125185 0.000919364 0.000890142 0.000865173 0.00392653
1 2780  0.00123239 0.000904685 0.000872048 0.000839659 0.00384878
1 2790  0.00120288 0.000874471 0.000866581 0.000828637 0.00377257
1 2800  0.00118147 0.000852692 0.000849167 0.000814538 0.00369786
1 2810  0.00115442 0.000850082 0.00081617 0.000803969 0.00362464
1 2820  0.00114287 0.000829601 0.000798844 0.000781555 0.00355287
1 2830  0.00111462 0.000804389 0.000798195 0.000765315 0.00348252
1 2840  0.00108232 0.000802237 0.000779123 0.000749883 0.00341356
1 2850  0.00106861 0.000782351 0.000759508 0.000735501 0.00334597
1 2860  0.00104604 0.000758658 0.000751945 0.000723071 0.00327971
1 2870  0.00103457 0.000747816 0.000729311 0.000703073 0.00321477
1 2880  0.00101023 0.000733015 0.000713388 0.000694481 0.00315111
1 2890  0.000986685 0.000718389 0.00070515 0.000678492 0.00308872
1 2900  0.000963434 0.000705919 0.000693919 0.000664283 0.00302755
1 2910  0.000949312 0.000691666 0.000673703 0.000652923 0.00296761
1 2920  0.000926043 0.000678235 0.000660027 0.000644537 0.00290884
1 2930  0.000910825 0.000666591 0.000646812 0.000627016 0.00285124
1 2940  0.000896002 0.000648754 0.000637164 0.000612866 0.00279479
1 2950  0.000878294 0.000634512 0.000621819 0.00060482 0.00273944
1 2960  0.000853971 0.000628041 0.000606137 0.000597051 0.0026852
1 2970  0.000841253 0.000611437 0.000596136 0.000583205 0.00263203
1 2980  0.000828473 0.000596816 0.000586374 0.000568249 0.00257991
1 2990  0.000804265 0.000589053 0.000574464 0.000561044 0.00252883
1 3000  0.000791149 0.00057391 0.000561518 0.000552176 0.00247875
1 3010  0.000775482 0.000565886 0.000551357 0.000536945 0.00242967
1 3020  0.000760926 0.000552513 0.000541989 0.000526131 0.00238156
1 3030  0.000747033 0.000544487 0.000526435 0.000516446 0.0023344
1 3040  0.000725587 0.000533819 0.000519607 0.000509164 0.00228818
1 3050  0.000713924 0.000522026 0.000513012 0.000493906 0.00224287
1 3060  0.000705967 0.000511281 0.00049792 0.000483287 0.00219846
1 3070  0.000690293 0.000507326 0.000482172 0.000475132 0.00215492
1 3080  0.000675393 0.000493809 0.000477767 0.000465285 0.00211225
1 3090  0.000659068 0.000477983 0.000476973 0.000456404 0.00207043
1 3100  0.000646826 0.000472261 0.000462485 0.000447859 0.00202943
1 3110  0.000632865 0.000468087 0.000446388 0.000441905 0.00198925
1 3120  0.000628899 0.000455185 0.000440052 0.00042572 0.00194986
1 3130  0.000608349 0.00044644 0.000437521 0.000418935 0.00191125
1 3140  0.000595226 0.000438491 0.000423837 0.000415846 0.0018734
1 3150  0.000589046 0.000427558 0.00041234 0.000407362 0.0018363
1 3160  0.000571148 0.000419491 0.000411484 0.00039782 0.00179994
1 3170  0.000557711 0.000408896 0.000405141 0.000392554 0.0017643
1 3180  0.000553548 0.000400925 0.000390734 0.00038416 0.00172937
1 3190  0.000544023 0.000395725 0.000381545 0.000373831 0.00169512
1 3200  0.000533061 0.000387271 0.000374812 0.000366413 0.00166156
1 3210  0.000514147 0.000381089 0.000369679 0.000363742 0.00162866
1 3220  0.000503394 0.000374675 0.000361794 0.000356543 0.00159641
1 3230  0.000500956 0.000363508 0.00035367 0.000346663 0.0015648
1 3240  0.000495269 0.000354372 0.000346732 0.000337437 0.00153381
1 3250  0.000477338 0.000350862 0.000341239 0.000334 0.00150344
1 3260  0.00046855 0.000346024 0.000331065 0.000328031 0.00147367
1 3270  0.000459126 0.000336943 0.000327942 0.000320478 0.00144449
1 3280  0.000450373 0.000327657 0.000325018 0.000312837 0.00141589
1 3290  0.000441308 0.000322565 0.000316724 0.000307253 0.00138785
1 3300  0.000437134 0.000317279 0.000304987 0.000300968 0.00136037
1 3310  0.000429477 0.000310523 0.000298763 0.000294668 0.00133343
1 3320  0.000416968 0.000303799 0.000296467 0.000289793 0.00130703
1 3330  0.000407903 0.000296183 0.000291662 0.000285398 0.00128115
1 3340  0.000398721 0.000291003 0.000286193 0.000279861 0.00125578
1 3350  0.000395949 0.000282497 0.000279503 0.000272963 0.00123091
1 3360  0.000386975 0.000282389 0.000270404 0.000266771 0.00120654
1 3370  0.000379505 0.000277319 0.00026316 0.000262664 0.00118265
1 3380  0.000371941 0.00026905 0.000260881 0.000257356 0.00115923
1 3390  0.000359408 0.000264102 0.000260557 0.000252207 0.00113627
1 3400  0.000350889 0.000259989 0.000255409 0.000247488 0.00111378
1 3410  0.000349603 0.000254625 0.000245487 0.000242006 0.00109172
1 3420  0.000347233 0.000247502 0.000239116 0.000236252 0.0010701
1 3430  0.000333716 0.000244839 0.000237852 0.000232508 0.00104891
1 3440  0.000326098 0.000240035 0.000232936 0.000229075 0.00102814
1 3450  0.000318516 0.000234306 0.000229045 0.000225918 0.00100779
1 3460  0.000314433 0.000230186 0.000224562 0.000218649 0.00098783
1 3470  0.000308553 0.000225897 0.000219289 0.000214531 0.00096827
1 3480  0.000303985 0.000222298 0.000212291 0.000210522 0.000949097
1 3490  0.00029944 0.000214773 0.000209256 0.000206835 0.000930303
1 3500  0.000289897 0.000212519 0.000206838 0.000202627 0.000911882
1 3510  0.000282275 0.000208931 0.000203743 0.000198877 0.000893825
1 3520  0.000278781 0.000204759 0.000199243 0.000193343 0.000876127
1 3530  0.000274711 0.000199993 0.000194173 0.000189901 0.000858778
1 3540  0.000268448 0.000196702 0.000189515 0.000187108 0.000841773
1 3550  0.000263238 0.00019305 0.000185989 0.000182828 0.000825105
1 3560  0.000259198 0.000187798 0.000183461 0.00017831 0.000808767
1 3570  0.000253557 0.00018407 0.000180375 0.00017475 0.000792752
1 3580  0.000248055 0.000180966 0.000176403 0.00017163 0.000777055
1 3590  0.000243679 0.000176879 0.000173293 0.000167817 0.000761668
1 3600  0.000237699 0.000174433 0.000169509 0.000164944 0.000746586
1 3610  0.000234578 0.000170837 0.000164078 0.000162309 0.000731802
1 3620  0.000230721 0.000166173 0.00016186 0.000158558 0.000717312
1 3630  0.000223407 0.000162442 0.000162074 0.000155185 0.000703108
1 3640  0.000220271 0.000160521 0.000156303 0.000152091 0.000689186
1 3650  0.000216326 0.000157936 0.000151394 0.000149883 0.000675539
1 3660  0.000212903 0.000154246 0.000148961 0.000146053 0.000662162
1 3670  0.000208692 0.000149964 0.000147861 0.000142534 0.000649051
1 3680  0.000202576 0.00014773 0.000145117 0.000140776 0.000636198
1 3690  0.000198485 0.000144104 0.000142045 0.000138967 0.000623601
1 3700  0.000196111 0.000142568 0.000137736 0.000134838 0.000611253
1 3710  0.000192162 0.000139984 0.00013524 0.000131763 0.000599149
1 3720  0.000187523 0.000136855 0.000132824 0.000130083 0.000587285
1 3730  0.00018351 0.00013316 0.000130939 0.000128048 0.000575656
1 3740  0.000180762 0.000130844 0.00012863 0.000124022 0.000564257
1 3750  0.000176389 0.000128719 0.000125984 0.000121992 0.000553084
1 3760  0.000172904 0.000127046 0.000122157 0.000120026 0.000542133
1 3770  0.00016992 0.000123117 0.000120507 0.000117854 0.000531398
1 3780  0.000164949 0.000121651 0.000119176 0.000115099 0.000520875
1 3790  0.000163325 0.000119248 0.000115517 0.000112471 0.000510561
1 3800  0.0001596 0.000116513 0.000113137 0.000111202 0.000500451
1 3810  0.000156303 0.000114415 0.000111182 0.000108642 0.000490542
1 3820  0.00015425 0.000111974 0.000108945 0.000105659 0.000480828
1 3830  0.000150656 0.000109768 0.000106542 0.000104342 0.000471307
1 3840  0.000147307 0.000107414 0.000104625 0.000102628 0.000461975
1 3850  0.000144667 0.000104985 0.00010277 0.000100406 0.000452827
1 3860  0.000141448 0.000103575 0.000100547 9.82909e-05 0.000443861
1 3870  0.000139175 0.000100675 9.88931e-05 9.63278e-05 0.000435072
1 3880  0.000136332 9.90384e-05 9.71234e-05 9.39626e-05 0.000426457
1 3890  0.000133984 9.72361e-05 9.4657e-05 9.21346e-05 0.000418012
1 3900  0.000130566 9.5782e-05 9.28533e-05 9.05337e-05 0.000409735
1 3910  0.000128271 9.38817e-05 9.12032e-05 8.82662e-05 0.000401622
1 3920  0.000124701 9.2241e-05 8.97978e-05 8.6929e-05 0.000393669
1 3930  0.000123091 8.96411e-05 8.80527e-05 8.50892e-05 0.000385874
1 3940  0.000120506 8.78544e-05 8.64648e-05 8.3408e-05 0.000378233
1 3950  0.000118852 8.66083e-05 8.36726e-05 8.16108e-05 0.000370744
1 3960  0.000116768 8.46575e-05 8.20578e-05 7.99193e-05 0.000363402
1 3970  0.000113025 8.3535e-05 8.11125e-05 7.85338e-05 0.000356206
1 3980  0.00010963 8.17701e-05 7.98925e-05 7.78603e-05 0.000349153
1 3990  0.000109221 7.98193e-05 7.75256e-05 7.56735e-05 0.000342239
1 4000  0.000107716 7.75317e-05 7.6135e-05 7.40799e-05 0.000335463
1 4010  0.000105465 7.61659e-05 7.42654e-05 7.29239e-05 0.00032882
1 4020  0.000101575 7.57e-05 7.33573e-05 7.16765e-05 0.000322309
1 4030  0.000101464 7.34371e-05 7.19391e-05 6.90866e-05 0.000315927
